State,Year,Month,MonthNum,Date,EV_Transactions
UK,2012,Sep,9,2012-09-01,58867
UK,2012,Oct,10,2012-10-01,151776
UK,2012,Nov,11,2012-11-01,58235
UK,2012,Dec,12,2012-12-01,50159
UK,2013,Jan,1,2013-01-01,140109
UK,2013,Feb,2,2013-02-01,94368
UK,2013,Mar,3,2013-03-01,75710
UK,2013,Apr,4,2013-04-01,112604
UK,2013,May,5,2013-05-01,67409
UK,2013,Jun,6,2013-06-01,56819
UK,2013,Jul,7,2013-07-01,87959
UK,2013,Aug,8,2013-08-01,39955
UK,2013,Sep,9,2013-09-01,50594
UK,2013,Oct,10,2013-10-01,95171
UK,2013,Nov,11,2013-11-01,69846
UK,2013,Dec,12,2013-12-01,73138
UK,2014,Jan,1,2014-01-01,127561
UK,2014,Feb,2,2014-02-01,65993
UK,2014,Mar,3,2014-03-01,66070
UK,2014,Apr,4,2014-04-01,116496
UK,2014,May,5,2014-05-01,61060
UK,2014,Jun,6,2014-06-01,52900
UK,2014,Jul,7,2014-07-01,83227
UK,2014,Aug,8,2014-08-01,44725
UK,2014,Sep,9,2014-09-01,58134
UK,2014,Oct,10,2014-10-01,86196
UK,2014,Nov,11,2014-11-01,86597
UK,2014,Dec,12,2014-12-01,76594
UK,2015,Jan,1,2015-01-01,118527
UK,2015,Feb,2,2015-02-01,71289
UK,2015,Mar,3,2015-03-01,75265
UK,2015,Apr,4,2015-04-01,103098
UK,2015,May,5,2015-05-01,74800
UK,2015,Jun,6,2015-06-01,66796
UK,2015,Jul,7,2015-07-01,92508
UK,2015,Aug,8,2015-08-01,52421
UK,2015,Sep,9,2015-09-01,60011
UK,2015,Oct,10,2015-10-01,99634
UK,2015,Nov,11,2015-11-01,70940
UK,2015,Dec,12,2015-12-01,89402
UK,2016,Jan,1,2016-01-01,121832
UK,2016,Feb,2,2016-02-01,75164
UK,2016,Mar,3,2016-03-01,76649
UK,2016,Apr,4,2016-04-01,109184
UK,2016,May,5,2016-05-01,87018
UK,2016,Jun,6,2016-06-01,77368
UK,2016,Jul,7,2016-07-01,94532
UK,2016,Aug,8,2016-08-01,63400
UK,2016,Sep,9,2016-09-01,77424
UK,2016,Oct,10,2016-10-01,101586
UK,2016,Nov,11,2016-11-01,93042
UK,2016,Dec,12,2016-12-01,87288
UK,2017,Jan,1,2017-01-01,131678
UK,2017,Feb,2,2017-02-01,82802
UK,2017,Mar,3,2017-03-01,108010
UK,2017,Apr,4,2017-04-01,132031
UK,2017,May,5,2017-05-01,115577
UK,2017,Jun,6,2017-06-01,83932
UK,2017,Jul,7,2017-07-01,115608
UK,2017,Aug,8,2017-08-01,79285
UK,2017,Sep,9,2017-09-01,86545
UK,2017,Oct,10,2017-10-01,138668
UK,2017,Nov,11,2017-11-01,123549
UK,2017,Dec,12,2017-12-01,113752
UK,2018,Jan,1,2018-01-01,158112
UK,2018,Feb,2,2018-02-01,116913
UK,2018,Mar,3,2018-03-01,122212
UK,2018,Apr,4,2018-04-01,155349
UK,2018,May,5,2018-05-01,134207
UK,2018,Jun,6,2018-06-01,105574
UK,2018,Jul,7,2018-07-01,135622
UK,2018,Aug,8,2018-08-01,94678
UK,2018,Sep,9,2018-09-01,109009
UK,2018,Oct,10,2018-10-01,156338
UK,2018,Nov,11,2018-11-01,135582
UK,2018,Dec,12,2018-12-01,123579
UK,2019,Jan,1,2019-01-01,162100
UK,2019,Feb,2,2019-02-01,128248
UK,2019,Mar,3,2019-03-01,128519
UK,2019,Apr,4,2019-04-01,162606
UK,2019,May,5,2019-05-01,140484
UK,2019,Jun,6,2019-06-01,106761
UK,2019,Jul,7,2019-07-01,139010
UK,2019,Aug,8,2019-08-01,106226
UK,2019,Sep,9,2019-09-01,115365
UK,2019,Oct,10,2019-10-01,137696
UK,2019,Nov,11,2019-11-01,147530
UK,2019,Dec,12,2019-12-01,119320
UK,2020,Jan,1,2020-01-01,158907
UK,2020,Feb,2,2020-02-01,133666
UK,2020,Mar,3,2020-03-01,67033
UK,2020,Apr,4,2020-04-01,7319
UK,2020,May,5,2020-05-01,10328
UK,2020,Jun,6,2020-06-01,38566
UK,2020,Jul,7,2020-07-01,82598
UK,2020,Aug,8,2020-08-01,66048
UK,2020,Sep,9,2020-09-01,74618
UK,2020,Oct,10,2020-10-01,111223
UK,2020,Nov,11,2020-11-01,95237
UK,2020,Dec,12,2020-12-01,126866
UK,2021,Jan,1,2021-01-01,134831
UK,2021,Feb,2,2021-02-01,120025
UK,2021,Mar,3,2021-03-01,127449
UK,2021,Apr,4,2021-04-01,99702
UK,2021,May,5,2021-05-01,29482
UK,2021,Jun,6,2021-06-01,50473
UK,2021,Jul,7,2021-07-01,115014
UK,2021,Aug,8,2021-08-01,102366
UK,2021,Sep,9,2021-09-01,112205
UK,2021,Oct,10,2021-10-01,146567
UK,2021,Nov,11,2021-11-01,104186
UK,2021,Dec,12,2021-12-01,136923
UK,2022,Jan,1,2022-01-01,124165
UK,2022,Feb,2,2022-02-01,97732
UK,2022,Mar,3,2022-03-01,130306
UK,2022,Apr,4,2022-04-01,145055
UK,2022,May,5,2022-05-01,136701
UK,2022,Jun,6,2022-06-01,109578
UK,2022,Jul,7,2022-07-01,133794
UK,2022,Aug,8,2022-08-01,114582
UK,2022,Sep,9,2022-09-01,120439
UK,2022,Oct,10,2022-10-01,134514
UK,2022,Nov,11,2022-11-01,130662
UK,2022,Dec,12,2022-12-01,136526
UK,2023,Jan,1,2023-01-01,176934
UK,2023,Feb,2,2023-02-01,153945
UK,2023,Mar,3,2023-03-01,206446
UK,2023,Apr,4,2023-04-01,182716
UK,2023,May,5,2023-05-01,147976
UK,2023,Jun,6,2023-06-01,141791
UK,2023,Jul,7,2023-07-01,152205
UK,2023,Aug,8,2023-08-01,132973
UK,2023,Sep,9,2023-09-01,152513
UK,2023,Oct,10,2023-10-01,169005
UK,2023,Nov,11,2023-11-01,137015
UK,2023,Dec,12,2023-12-01,161728
UK,2024,Jan,1,2024-01-01,205403
UK,2024,Feb,2,2024-02-01,158130
UK,2024,Mar,3,2024-03-01,154073
UK,2024,Apr,4,2024-04-01,168031
UK,2024,May,5,2024-05-01,192081
UK,2024,Jun,6,2024-06-01,133572
UK,2024,Jul,7,2024-07-01,160584
UK,2024,Aug,8,2024-08-01,142836
UK,2024,Sep,9,2024-09-01,158046
UK,2024,Oct,10,2024-10-01,175587
UK,2024,Nov,11,2024-11-01,163690
UK,2024,Dec,12,2024-12-01,173201
UK,2025,Jan,1,2025-01-01,211137
UK,2025,Feb,2,2025-02-01,164625
UK,2025,Mar,3,2025-03-01,164147
UK,2025,Apr,4,2025-04-01,200656
UK,2025,May,5,2025-05-01,174781
UK,2025,Jun,6,2025-06-01,158803
UK,2025,Jul,7,2025-07-01,158211
UK,2025,Aug,8,2025-08-01,140229
UK,2025,Sep,9,2025-09-01,154879
UK,2025,Oct,10,2025-10-01,174516
UK,2025,Nov,11,2025-11-01,161167
UK,2025,Dec,12,2025-12-01,201514
UK,2026,Jan,1,2026-01-01,208630
UK,2026,Feb,2,2026-02-01,179404
UK,2026,Mar,3,2026-03-01,178029
UK,2026,Apr,4,2026-04-01,214689
UK,2026,May,5,2026-05-01,189267
UK,2026,Jun,6,2026-06-01,170400
UK,2026,Jul,7,2026-07-01,183365
UK,2026,Aug,8,2026-08-01,53752
UK,2026,Sep,9,2026-09-01,83197
UK,2026,Oct,10,2026-10-01,76480
UK,2026,Nov,11,2026-11-01,67333
UK,2026,Dec,12,2026-12-01,76886
UP,2010,Jan,1,2010-01-01,62674
UP,2010,Feb,2,2010-02-01,35063
UP,2010,Mar,3,2010-03-01,42299
UP,2010,Apr,4,2010-04-01,57250
UP,2010,May,5,2010-05-01,40716
UP,2010,Jun,6,2010-06-01,49794
UP,2010,Jul,7,2010-07-01,88338
UP,2010,Aug,8,2010-08-01,65561
UP,2010,Sep,9,2010-09-01,71524
UP,2010,Oct,10,2010-10-01,110927
UP,2010,Nov,11,2010-11-01,83317
UP,2010,Dec,12,2010-12-01,122246
UP,2011,Jan,1,2011-01-01,187319
UP,2011,Feb,2,2011-02-01,107946
UP,2011,Mar,3,2011-03-01,125561
UP,2011,Apr,4,2011-04-01,179522
UP,2011,May,5,2011-05-01,107457
UP,2011,Jun,6,2011-06-01,126767
UP,2011,Jul,7,2011-07-01,200743
UP,2011,Aug,8,2011-08-01,120043
UP,2011,Sep,9,2011-09-01,154190
UP,2011,Oct,10,2011-10-01,210557
UP,2011,Nov,11,2011-11-01,155482
UP,2011,Dec,12,2011-12-01,192706
UP,2012,Jan,1,2012-01-01,269720
UP,2012,Feb,2,2012-02-01,144866
UP,2012,Mar,3,2012-03-01,180907
UP,2012,Apr,4,2012-04-01,230209
UP,2012,May,5,2012-05-01,168823
UP,2012,Jun,6,2012-06-01,163367
UP,2012,Jul,7,2012-07-01,231571
UP,2012,Aug,8,2012-08-01,156242
UP,2012,Sep,9,2012-09-01,180287
UP,2012,Oct,10,2012-10-01,268344
UP,2012,Nov,11,2012-11-01,187989
UP,2012,Dec,12,2012-12-01,240765
UP,2013,Jan,1,2013-01-01,336463
UP,2013,Feb,2,2013-02-01,197656
UP,2013,Mar,3,2013-03-01,210884
UP,2013,Apr,4,2013-04-01,281867
UP,2013,May,5,2013-05-01,180689
UP,2013,Jun,6,2013-06-01,190387
UP,2013,Jul,7,2013-07-01,268257
UP,2013,Aug,8,2013-08-01,168944
UP,2013,Sep,9,2013-09-01,203603
UP,2013,Oct,10,2013-10-01,266251
UP,2013,Nov,11,2013-11-01,157870
UP,2013,Dec,12,2013-12-01,250360
UP,2014,Jan,1,2014-01-01,311148
UP,2014,Feb,2,2014-02-01,189573
UP,2014,Mar,3,2014-03-01,212817
UP,2014,Apr,4,2014-04-01,254252
UP,2014,May,5,2014-05-01,189502
UP,2014,Jun,6,2014-06-01,201686
UP,2014,Jul,7,2014-07-01,262176
UP,2014,Aug,8,2014-08-01,191198
UP,2014,Sep,9,2014-09-01,220490
UP,2014,Oct,10,2014-10-01,258050
UP,2014,Nov,11,2014-11-01,208324
UP,2014,Dec,12,2014-12-01,251133
UP,2015,Jan,1,2015-01-01,307977
UP,2015,Feb,2,2015-02-01,218502
UP,2015,Mar,3,2015-03-01,234829
UP,2015,Apr,4,2015-04-01,279376
UP,2015,May,5,2015-05-01,201489
UP,2015,Jun,6,2015-06-01,224786
UP,2015,Jul,7,2015-07-01,284177
UP,2015,Aug,8,2015-08-01,204955
UP,2015,Sep,9,2015-09-01,217429
UP,2015,Oct,10,2015-10-01,256532
UP,2015,Nov,11,2015-11-01,202696
UP,2015,Dec,12,2015-12-01,258936
